32,120664,0,5,2,2,2,YES
27,120664,0,5,2,2,1,YES
28,120664,2,5,2,2,6,YES
19,120664,0,5,2,1,1,YES
3,99639,0,5,2,0,4,YES
25,93414,0,7,2,1,1,YES
29,93414,0,7,2,1,1,YES
32,93414,0,7,2,1,3,YES
24,32425,2,7,2,1,2,YES
14,32425,2,7,2,2,3,YES
29,32425,2,7,2,2,7,YES
9,93297,1,4,2,1,1,YES
13,93297,1,4,2,1,0,YES
13,93297,1,4,2,1,0,YES
26,93297,0,4,2,1,7,YES
19,93297,0,4,2,1,4,YES
1,93297,0,4,2,1,0,YES
26,93297,0,4,2,1,3,YES
19,93297,0,4,2,1,8,YES
11,108184,0,4,2,1,2,YES
26,108184,1,4,2,0,6,YES
23,108184,0,4,2,0,3,YES
12,108184,0,4,2,0,1,YES
27,108184,0,4,2,0,6,YES
27,108184,1,4,2,0,3,YES
21,103990,0,4,2,0,4,YES
15,103990,0,4,2,0,2,YES
11,103990,0,4,2,0,2,YES
11,103990,2,4,2,2,6,YES
26,103990,2,4,2,2,3,YES
22,103990,0,4,2,2,2,YES
6,103990,0,4,2,2,1,YES
32,103990,2,4,2,1,8,YES
25,104540,2,4,2,0,6,YES
25,104540,0,4,2,0,6,YES
29,104540,2,4,2,0,3,YES
10,104540,2,4,2,0,6,YES
5,104540,2,4,2,0,3,YES
10,104540,0,4,2,0,3,YES
14,104540,2,4,2,0,3,YES
23,104540,2,4,2,2,3,YES
15,37723,1,7,2,0,6,YES
2,37723,1,7,2,0,2,YES
11,37723,0,7,2,0,4,YES
21,37723,0,7,2,1,4,YES
29,127789,0,4,2,0,2,YES
25,127789,0,4,2,0,3,YES
14,127789,1,4,2,0,6,YES
25,127789,1,4,2,0,6,YES
29,127789,0,4,2,1,4,YES
29,127789,0,4,2,1,4,YES
28,127789,0,4,2,0,3,YES
28,127789,0,4,2,2,3,YES
1,89072,0,4,2,0,2,YES
1,89072,0,4,2,0,2,YES
32,89072,2,4,2,1,2,YES
27,89072,0,4,2,0,7,YES
1,89072,0,4,2,0,2,YES
1,89072,0,4,2,0,2,YES
1,89072,0,4,2,2,2,YES
12,89072,0,4,2,2,3,YES
14,23013,0,5,2,0,3,YES
24,23013,0,5,2,0,3,YES
19,23013,0,5,2,1,3,YES
23,23013,0,5,2,1,6,YES
26,23013,0,5,2,0,3,YES
22,23013,0,5,2,0,3,YES
10,23013,0,5,2,2,3,YES
19,23013,0,5,2,1,1,YES
28,55989,0,5,2,0,3,YES
10,55989,0,5,2,0,3,YES
28,55989,0,5,2,0,3,YES
17,55989,0,5,2,0,2,YES
26,55989,1,5,2,0,6,YES
28,55989,0,5,2,0,3,YES
28,55989,0,5,2,2,3,YES
28,55989,0,5,2,2,6,YES
26,89459,3,5,2,1,2,YES
32,89459,0,5,2,0,7,YES
23,89459,1,5,2,0,8,YES
6,89459,1,5,2,0,3,YES
14,89459,0,5,2,0,1,YES
32,16315,0,4,2,1,3,YES
12,16315,0,4,2,1,3,YES
26,16315,1,4,2,0,6,YES
19,16315,0,4,2,1,6,YES
23,16315,2,4,2,1,6,YES
6,16315,2,4,2,1,8,YES
24,88208,0,9,2,1,0,YES
21,88208,2,9,2,0,1,YES
14,88208,2,9,2,0,6,YES
26,88208,2,9,2,0,2,YES
19,126555,0,5,2,1,6,YES
27,126555,0,5,2,0,3,YES
32,126555,0,5,2,1,3,YES
12,126555,0,5,2,2,8,YES
19,126555,0,5,2,1,3,YES
29,126555,0,5,2,2,2,YES
14,126555,0,5,2,2,3,YES
5,126555,0,5,2,2,6,YES
1,126555,0,5,2,2,3,YES
19,126555,0,5,2,1,6,YES
30,24814,0,5,2,0,1,YES
27,24814,0,5,2,0,6,YES
19,24814,0,5,2,1,6,YES
23,24814,0,5,2,0,0,YES
27,24814,0,5,2,0,6,YES
8,24814,0,5,2,2,1,YES
19,24814,0,5,2,1,8,YES
25,24814,0,5,2,0,3,YES
10,24814,0,5,2,0,3,YES
27,80701,0,7,2,1,7,YES
26,80701,3,7,2,1,1,YES
28,80701,1,7,2,0,1,YES
26,80701,1,7,2,0,3,YES
27,80701,0,7,2,1,4,YES
32,80701,0,7,2,0,6,YES
23,80701,0,7,2,0,7,YES
23,80701,0,7,2,0,4,YES
19,80701,0,7,2,1,2,YES
9,123844,0,4,2,1,2,YES
9,123844,0,4,2,1,2,YES
5,123844,0,4,2,0,2,YES
9,123844,0,4,2,0,3,YES
11,29045,2,4,2,1,6,YES
11,29045,2,4,2,0,0,YES
19,29045,0,4,2,1,1,YES
24,29045,2,4,2,0,6,YES
14,29045,2,4,2,0,3,YES
19,29045,0,4,2,1,1,YES
12,29045,0,4,2,1,3,YES
29,29045,0,4,2,1,6,YES
27,29045,0,4,2,1,3,YES
10,105500,0,4,2,0,1,YES
13,105500,0,4,2,0,3,YES
15,105500,0,4,2,0,6,YES
21,105500,0,4,2,0,0,YES
26,105500,2,4,2,0,4,YES
9,105500,0,4,2,0,1,YES
27,105500,0,4,2,0,6,YES
7,105500,0,4,2,0,1,YES
17,105500,2,4,2,0,3,YES
32,105500,0,4,2,0,3,YES
12,105500,0,4,2,0,3,YES
26,100532,0,5,2,0,3,YES
25,100532,0,5,2,0,1,YES
28,100532,0,5,2,0,2,YES
6,100532,0,5,2,0,6,YES
12,29726,1,7,2,1,1,YES
9,29726,2,7,2,1,5,YES
2,29726,1,7,2,1,3,YES
18,29726,2,7,2,2,1,YES
2,29726,1,7,2,2,8,YES
1,29726,2,7,2,2,3,YES
12,4295,0,5,2,1,6,YES
15,115735,1,4,2,0,1,YES
2,115735,0,4,2,0,2,YES
15,115735,0,4,2,1,2,YES
9,115735,0,4,2,0,2,YES
10,115735,0,4,2,0,1,YES
3,115735,0,4,2,0,2,YES
21,115735,0,4,2,0,7,YES
23,115735,0,4,2,0,4,YES
8,115735,0,4,2,2,3,YES
13,115735,0,4,2,2,3,YES
1,74544,0,4,2,0,1,YES
14,41698,0,5,2,1,6,YES
28,104495,0,4,2,0,2,YES
19,104495,2,4,2,1,6,YES
26,104495,1,4,2,0,6,YES
26,104495,2,4,2,1,1,YES
18,104495,0,4,2,0,3,YES
19,104495,0,4,2,1,3,YES
32,104495,0,4,2,2,8,YES
19,104495,0,4,2,1,2,YES
26,104495,0,4,2,0,2,YES
26,126928,0,5,2,0,1,YES
28,126928,0,5,2,0,3,YES
2,126928,0,5,2,0,1,YES
18,126928,0,5,2,0,3,YES
18,126928,0,5,2,0,3,YES
18,126928,0,5,2,2,3,YES
28,12513,1,5,2,1,1,YES
28,12513,3,5,2,1,1,YES
14,12513,0,5,2,1,2,YES
23,12513,3,5,2,1,7,YES
7,12513,0,5,2,0,3,YES
32,12513,0,5,2,0,6,YES
12,12513,0,5,2,0,6,YES
2,24999,0,4,2,0,7,YES
24,24999,0,4,2,0,3,YES
1,24999,0,4,2,0,4,YES
11,24999,1,4,2,0,3,YES
18,24999,0,4,2,0,0,YES
11,96501,0,4,2,0,4,YES
3,96501,0,4,2,0,1,YES
1,96501,0,4,2,0,2,YES
29,96501,0,4,2,0,4,YES
19,78753,2,5,2,1,6,YES
27,78753,0,5,2,0,2,YES
3,78753,0,5,2,0,6,YES
19,78753,2,5,2,1,1,YES
14,25004,1,4,2,0,3,YES
29,25004,0,4,2,1,0,YES
6,109467,0,5,2,0,6,YES
11,109467,0,5,2,1,3,YES
6,109467,0,5,2,0,3,YES
12,109467,2,5,2,0,3,YES
32,109467,2,5,2,1,3,YES
24,109467,0,5,2,0,1,YES
1,20495,2,4,2,1,2,YES
25,20495,2,4,2,1,3,YES
24,20495,2,4,2,0,6,YES
10,20495,2,4,2,1,3,YES
14,20495,2,4,2,1,3,YES
19,20495,2,4,2,1,3,YES
21,20495,2,4,2,0,3,YES
28,20495,2,4,2,0,1,YES
22,20495,2,4,2,1,8,YES
2,20495,2,4,2,2,0,YES
27,20495,2,4,2,2,6,YES
26,20495,2,4,2,2,1,YES
6,5950,0,5,2,0,1,YES
23,5950,0,5,2,0,2,YES
26,5950,0,5,2,0,3,YES
2,5950,0,5,2,0,2,YES
15,5950,0,5,2,0,2,YES
21,5950,0,5,2,0,6,YES
3,5950,0,5,2,1,6,YES
25,5950,0,5,2,2,2,YES
23,5950,0,5,2,2,1,YES
32,56777,0,4,2,0,1,YES
21,56777,0,4,2,1,3,YES
6,56777,0,4,2,0,2,YES
2,56777,0,4,2,0,1,YES
26,56777,0,4,2,1,5,YES
11,56025,0,4,2,1,6,YES
29,56025,0,4,2,1,7,YES
23,58364,2,5,2,0,3,YES
14,58364,0,5,2,1,8,YES
32,58364,0,5,2,0,2,YES
12,58364,0,5,2,0,3,YES
11,58364,0,5,2,2,2,YES
22,58364,0,5,2,2,6,YES
26,114000,0,5,2,0,4,YES
32,114000,0,5,2,1,6,YES
2,114000,0,5,2,0,2,YES
9,114000,0,5,2,0,2,YES
30,114000,0,5,2,0,4,YES
21,114000,0,5,2,0,4,YES
1,114000,0,5,2,2,4,YES
8,114000,0,5,2,0,1,YES
11,70856,1,4,2,0,3,YES
23,70856,1,4,2,0,3,YES
19,70856,0,4,2,1,2,YES
23,70856,0,4,2,0,6,YES
2,15039,0,9,2,0,7,YES
27,15039,0,9,2,0,6,YES
19,15039,0,9,2,1,2,YES
19,4924,0,7,2,1,2,YES
11,4924,0,7,2,1,1,YES
27,4924,0,7,2,0,4,YES
27,4924,0,7,2,0,3,YES
19,4924,0,7,2,1,1,YES
26,4924,1,7,2,0,2,YES
19,26698,2,4,2,1,6,YES
10,26698,0,4,2,1,1,YES
8,26698,0,4,2,0,3,YES
9,26698,0,4,2,0,3,YES
14,26698,2,4,2,1,3,YES
19,11295,0,4,2,1,3,YES
14,11295,0,4,2,0,4,YES
24,11295,0,4,2,0,4,YES
25,11295,2,4,2,0,1,YES
23,11295,0,4,2,1,9,YES
19,37998,0,9,2,1,2,YES
25,37998,3,9,2,1,2,YES
10,37998,3,9,2,1,3,YES
27,59201,0,4,2,1,3,YES
29,59201,0,4,2,0,3,YES
19,59201,0,4,2,1,1,YES
26,59201,0,4,2,0,3,YES
27,59201,0,4,2,1,7,YES
6,59201,2,4,2,2,1,YES
23,59201,2,4,2,0,3,YES
19,59201,0,4,2,1,3,YES
23,59201,1,4,2,1,7,YES
26,70579,0,4,2,1,5,YES
26,70579,0,4,2,0,2,YES
19,70579,0,4,2,1,6,YES
11,70579,0,4,2,1,8,YES
26,70579,0,4,2,0,2,YES
27,70579,0,4,2,0,1,YES
11,70579,0,4,2,0,5,YES
26,70579,0,4,2,0,1,YES
11,70579,0,4,2,1,8,YES
27,56481,0,4,2,1,6,YES
28,56481,0,4,2,0,6,YES
10,56481,0,4,2,1,3,YES
14,56481,0,4,2,1,1,YES
19,56481,0,4,2,1,6,YES
19,16152,0,4,2,1,1,YES
27,16152,0,4,2,1,2,YES
19,16152,0,4,2,1,1,YES
14,16152,0,4,2,0,2,YES
27,16152,0,4,2,2,2,YES
6,16152,2,4,2,0,1,YES
19,16152,0,4,2,1,4,YES
27,16152,0,4,2,2,3,YES
26,16152,2,4,2,2,3,YES
19,16152,0,4,2,1,4,YES
19,16152,0,4,2,1,4,YES
27,16152,0,4,2,2,2,YES
19,14895,2,5,2,1,1,YES
32,14895,2,5,2,1,6,YES
21,14895,0,5,2,1,8,YES
21,14895,0,5,2,0,8,YES
31,14895,2,5,2,0,8,YES
21,14895,0,5,2,0,8,YES
3,14895,0,5,2,2,3,YES
27,107747,2,4,2,2,6,YES
26,107747,2,4,2,2,6,YES
27,112447,0,5,2,0,2,YES
32,112447,0,5,2,1,1,YES
27,112447,0,5,2,0,2,YES
10,112447,2,5,2,0,1,YES
25,112447,2,5,2,0,6,YES
27,90246,0,4,2,0,3,YES
23,90246,0,4,2,0,3,YES
14,90246,2,4,2,0,3,YES
27,90246,0,4,2,0,6,YES
19,90246,0,4,2,1,3,YES
27,90246,1,4,2,0,6,YES
28,90246,2,4,2,0,3,YES
19,90246,0,4,2,1,3,YES
26,38753,0,4,2,2,6,YES
6,28211,0,9,2,1,1,YES
23,28211,0,9,2,1,2,YES
21,28211,0,9,2,1,4,YES
24,28211,2,9,2,1,6,YES
3,28211,0,9,2,1,2,YES
2,28211,0,9,2,1,8,YES
16,28211,0,9,2,2,1,YES
9,28211,0,9,2,0,7,YES
15,28211,0,9,2,2,3,YES
3,28211,0,9,2,2,1,YES
26,24725,3,5,2,1,2,YES
19,130394,0,4,2,1,2,YES
28,130394,1,4,2,0,3,YES
26,130394,1,4,2,2,6,YES
26,130394,1,4,2,0,6,YES
26,10879,0,5,2,1,4,YES
26,10879,0,5,2,0,7,YES
15,16302,0,4,2,0,3,YES
11,16302,0,4,2,0,4,YES
16,16302,1,4,2,2,2,YES
32,109554,0,4,2,1,1,YES
12,109554,0,4,2,1,6,YES
19,109554,0,4,2,1,6,YES
23,109554,1,4,2,0,3,YES
14,109554,1,4,2,0,3,YES
24,109554,1,4,2,0,6,YES
10,109554,1,4,2,0,6,YES
23,109554,1,4,2,0,3,YES
6,109554,1,4,2,0,2,YES
32,109554,1,4,2,0,1,YES
27,87832,0,5,2,1,2,YES
1,87832,0,5,2,1,7,YES
1,87832,0,5,2,1,7,YES
1,87832,0,5,2,1,7,YES
19,87832,0,5,2,1,6,YES
15,87832,0,5,2,1,6,YES
22,87832,0,5,2,0,1,YES
19,13320,4,5,2,1,6,YES
26,13320,0,5,2,0,6,YES
23,13320,0,5,2,0,6,YES
19,13320,0,5,2,1,8,YES
28,5883,2,4,2,1,3,YES
2,5883,2,4,2,1,4,YES
19,5883,2,4,2,1,3,YES
6,5883,2,4,2,0,3,YES
26,5883,1,4,2,1,6,YES
30,13374,0,7,2,0,3,YES
21,13374,0,7,2,0,3,YES
17,13374,0,7,2,0,3,YES
23,13374,0,7,2,0,4,YES
15,13374,0,7,2,0,3,YES
19,6865,0,5,2,1,3,YES
27,6865,0,5,2,1,2,YES
2,6865,2,5,2,0,3,YES
9,6865,2,5,2,0,3,YES
1,6865,2,5,2,1,4,YES
1,6865,2,5,2,1,4,YES
27,6865,0,5,2,1,2,YES
19,6865,2,5,2,1,3,YES
32,6865,0,5,2,1,2,YES
32,6865,2,5,2,1,2,YES
22,6865,2,5,2,0,6,YES
19,42257,0,4,2,1,6,YES
9,42257,2,4,2,1,2,YES
12,43751,1,4,2,0,3,YES
28,43751,2,4,2,1,2,YES
25,43751,2,4,2,0,2,YES
19,43751,2,4,2,1,3,YES
22,43751,2,4,2,0,9,YES
17,43751,0,4,2,2,1,YES
10,43751,0,4,2,2,3,YES
24,43751,0,4,2,2,2,YES
6,66372,3,4,2,0,6,YES
23,66372,3,4,2,0,1,YES
28,66372,3,4,2,0,3,YES
6,66372,3,4,2,1,1,YES
6,66372,3,4,2,0,6,YES
10,41298,2,7,2,0,7,YES
9,41298,2,7,2,1,4,YES
3,41298,2,7,2,0,2,YES
21,41298,2,7,2,0,7,YES
6,32728,0,5,2,0,5,YES
28,32728,0,5,2,0,2,YES
28,32728,0,5,2,0,2,YES
28,32728,0,5,2,0,7,YES
26,82491,1,5,2,0,3,YES
6,82491,0,5,2,0,1,YES
6,82491,2,5,2,2,1,YES
26,102293,0,5,2,0,7,YES
6,102293,1,5,2,0,6,YES
23,102293,1,5,2,0,3,YES
32,102293,0,5,2,0,8,YES
12,102293,0,5,2,0,8,YES
26,107616,2,4,2,1,1,YES
21,107616,2,4,2,1,3,YES
22,107616,0,4,2,1,2,YES
26,46235,0,5,2,1,5,YES
28,46235,0,5,2,1,7,YES
27,46235,0,5,2,0,3,YES
32,46235,0,5,2,0,4,YES
12,58192,0,4,2,1,1,YES
26,58192,0,4,2,1,1,YES
26,58192,2,4,2,0,1,YES
24,58192,0,4,2,1,1,YES
26,58192,0,4,2,0,8,YES
6,54641,1,4,2,0,6,YES
15,54641,2,4,2,1,1,YES
27,54641,1,4,2,0,3,YES
9,54641,0,4,2,1,6,YES
13,54641,0,4,2,0,3,YES
29,54641,0,4,2,0,1,YES
13,54641,0,4,2,1,7,YES
30,54641,1,4,2,2,0,YES
31,54641,0,4,2,0,6,YES
3,54641,0,4,2,0,6,YES
23,57554,1,4,2,1,2,YES
23,57554,1,4,2,1,2,YES
11,10936,0,4,2,0,1,YES
11,66861,0,5,2,1,3,YES
27,66861,0,5,2,1,4,YES
31,66861,0,5,2,1,2,YES
12,66861,0,5,2,0,4,YES
32,66861,0,5,2,0,2,YES
15,66861,0,5,2,0,0,YES
2,66861,0,5,2,1,6,YES
11,28807,0,4,2,0,3,YES
11,28807,0,4,2,1,8,YES
25,28807,0,4,2,1,3,YES
10,28807,0,4,2,1,6,YES
12,28807,0,4,2,0,2,YES
22,28807,0,4,2,0,2,YES
29,28807,3,4,2,1,1,YES
28,77555,0,4,2,1,7,YES
26,77555,0,4,2,0,2,YES
27,77555,0,4,2,0,1,YES
19,77555,0,4,2,1,1,YES
15,47902,0,5,2,1,1,YES
28,47902,0,5,2,1,4,YES
11,47902,0,5,2,2,3,YES
6,47902,0,5,2,0,0,YES
22,47902,0,5,2,0,2,YES
32,27666,0,5,2,1,8,YES
12,27666,0,5,2,1,3,YES
23,27666,0,5,2,1,4,YES
32,27666,0,5,2,0,6,YES
19,27666,0,5,2,1,2,YES
30,27666,0,5,2,0,2,YES
3,27666,0,5,2,0,0,YES
22,27666,1,5,2,0,6,YES
12,27666,0,5,2,0,3,YES
21,109388,3,4,2,0,7,YES
30,96077,0,4,2,1,1,YES
21,96077,0,4,2,1,3,YES
19,96077,0,4,2,1,6,YES
27,96077,0,4,2,0,3,YES
19,96077,0,4,2,1,3,YES
26,99801,2,4,2,1,6,YES
26,99801,1,4,2,1,1,YES
23,99801,0,4,2,1,3,YES
26,99801,0,4,2,1,3,YES
25,127070,0,4,2,1,3,YES
9,127070,2,4,2,1,3,YES
8,127070,2,4,2,0,3,YES
26,127070,0,4,2,0,6,YES
11,127070,0,4,2,1,8,YES
32,127070,0,4,2,2,3,YES
17,127070,0,4,2,2,6,YES
27,127070,0,4,2,1,1,YES
8,127070,0,4,2,2,3,YES
13,127070,0,4,2,2,6,YES
32,127070,0,4,2,2,2,YES
14,24785,1,9,2,1,6,YES
29,24785,0,9,2,0,2,YES
28,24785,4,9,2,1,3,YES
26,24785,4,9,2,1,4,YES
26,24785,4,9,2,1,9,YES
27,58649,0,4,2,1,8,YES
11,58649,0,4,2,1,1,YES
11,58649,0,4,2,0,1,YES
8,103378,0,4,2,0,3,YES
9,103378,0,4,2,0,3,YES
19,68912,0,4,2,1,6,YES
27,68912,0,4,2,0,1,YES
1,98326,1,4,2,1,3,YES
14,98326,2,4,2,1,2,YES
25,98326,2,4,2,0,1,YES
27,98326,2,4,2,0,3,YES
22,98326,2,4,2,0,2,YES
23,98326,2,4,2,0,3,YES
29,98326,2,4,2,0,3,YES
19,98326,2,4,2,1,2,YES
10,92650,1,4,2,1,6,YES
17,92650,1,4,2,0,6,YES
11,92650,1,4,2,1,3,YES
6,92650,2,4,2,0,0,YES
32,92650,0,4,2,1,1,YES
12,92650,2,4,2,1,7,YES
23,61837,0,7,2,0,7,YES
21,61837,0,7,2,1,1,YES
21,61837,0,7,2,0,3,YES
26,61837,0,7,2,0,1,YES
6,61837,1,7,2,0,4,YES
6,61837,1,7,2,0,4,YES
8,61837,0,7,2,0,1,YES
19,65387,0,4,2,1,1,YES
27,65387,0,4,2,0,3,YES
26,65387,0,4,2,1,3,YES
26,57594,0,4,2,1,1,YES
26,57594,1,4,2,0,1,YES
26,57594,1,4,2,1,1,YES
23,57594,0,4,2,0,3,YES
19,57594,0,4,2,1,3,YES
25,57594,0,4,2,0,3,YES
12,57594,0,4,2,0,6,YES
32,57594,0,4,2,0,2,YES
11,57594,0,4,2,0,3,YES
23,106911,3,5,2,1,1,YES
1,106911,3,5,2,1,8,YES
22,106911,2,5,2,0,2,YES
3,106911,0,5,2,2,8,YES
13,123067,2,4,2,0,2,YES
26,123067,2,4,2,0,1,YES
12,123067,2,4,2,0,1,YES
26,123067,0,4,2,0,2,YES
32,123067,2,4,2,0,2,YES
5,123067,0,4,2,0,4,YES
12,123067,2,4,2,2,6,YES
17,116878,3,4,2,0,3,YES
10,116878,3,4,2,0,2,YES
19,116878,0,4,2,1,3,YES
18,116878,0,4,2,0,1,YES
23,10240,0,5,2,0,0,YES
25,10240,0,5,2,0,6,YES
26,10240,0,5,2,2,0,YES
9,10240,0,5,2,2,1,YES
26,10240,0,5,2,2,1,YES
9,10240,0,5,2,2,3,YES
14,29639,0,4,2,0,1,YES
32,29639,0,4,2,0,2,YES
12,29639,0,4,2,0,3,YES
19,29639,0,4,2,1,1,YES
10,29639,0,4,2,0,3,YES
25,29639,0,4,2,0,3,YES
19,29639,2,4,2,1,1,YES
25,76543,0,4,2,2,3,YES
28,76543,0,4,2,2,3,YES
23,46418,0,4,2,1,1,YES
25,46418,0,4,2,1,6,YES
11,46418,0,4,2,0,3,YES
23,46418,0,4,2,0,6,YES
13,46418,0,4,2,1,3,YES
28,46418,0,4,2,0,6,YES
31,75554,0,4,2,1,2,YES
28,106930,0,5,2,1,6,YES
19,106930,0,5,2,1,1,YES
21,106930,0,5,2,1,8,YES
3,106930,0,5,2,1,6,YES
26,106930,0,5,2,1,8,YES
11,106930,2,5,2,1,0,YES
21,63978,0,4,2,0,3,YES
28,63978,0,4,2,0,9,YES
6,63978,0,4,2,2,4,YES
6,63978,0,4,2,2,4,YES
32,63978,0,4,2,2,9,YES
26,84302,0,5,2,2,0,YES
23,116476,0,5,2,2,7,YES
6,116476,0,5,2,1,3,YES
28,116476,0,5,2,2,1,YES
25,8782,3,7,2,1,3,YES
19,8782,0,7,2,1,4,YES
19,8782,0,7,2,1,7,YES
19,8782,0,7,2,1,7,YES
3,8782,0,7,2,1,7,YES
19,8782,0,7,2,1,7,YES
23,8782,0,7,2,0,4,YES
19,107293,4,5,2,1,6,YES
23,107293,0,5,2,0,3,YES
26,107293,4,5,2,1,3,YES
19,107293,4,5,2,1,8,YES
26,107293,0,5,2,0,3,YES
24,43977,0,4,2,0,2,YES
29,43977,0,4,2,1,1,YES
25,43977,0,4,2,0,3,YES
5,43977,0,4,2,0,2,YES
17,43977,0,4,2,0,1,YES
25,43977,0,4,2,0,7,YES
19,95068,0,5,2,1,6,YES
27,129982,1,4,2,1,1,YES
27,129982,0,4,2,0,7,YES
19,129982,0,4,2,1,1,YES
27,129982,0,4,2,0,4,YES
26,115694,2,5,2,1,3,YES
21,115694,0,5,2,1,1,YES
27,115694,2,5,2,1,3,YES
19,115694,0,5,2,1,6,YES
14,115694,0,5,2,1,4,YES
26,115694,0,5,2,0,3,YES
26,115694,1,5,2,0,3,YES
2,115694,0,5,2,0,7,YES
2,115694,0,5,2,0,7,YES
10,115694,0,5,2,1,3,YES
25,115694,0,5,2,1,1,YES
28,88026,0,4,2,1,6,YES
28,88026,0,4,2,0,2,YES
28,88026,0,4,2,1,1,YES
28,88026,0,4,2,0,2,YES
24,88026,0,4,2,0,1,YES
25,88026,0,4,2,0,6,YES
23,39090,0,5,2,1,3,YES
26,39090,0,5,2,1,6,YES
26,39090,0,5,2,1,3,YES
11,39090,0,5,2,0,3,YES
27,39090,1,5,2,1,2,YES
26,39090,0,5,2,1,2,YES
20,39090,0,5,2,0,2,YES
26,114323,0,7,2,1,6,YES
11,114323,0,7,2,1,3,YES
9,114323,0,7,2,1,9,YES
15,114323,0,7,2,0,1,YES
19,114323,0,7,2,1,6,YES
29,69122,1,5,2,0,6,YES
5,69122,1,5,2,0,6,YES
24,69122,1,5,2,0,6,YES
17,69122,1,5,2,0,6,YES
28,69122,0,5,2,0,6,YES
28,69122,2,5,2,0,6,YES
21,3535,0,5,2,0,4,YES
31,72578,1,4,2,1,6,YES
1,72578,0,4,2,0,3,YES
1,72578,0,4,2,1,8,YES
12,72578,0,4,2,0,1,YES
12,72578,1,4,2,1,8,YES
23,72578,1,4,2,0,6,YES
3,29568,0,5,2,0,8,YES
21,29568,0,5,2,0,6,YES
26,29568,1,5,2,2,3,YES
6,118974,0,4,2,0,3,YES
29,118974,0,4,2,0,3,YES
21,118974,0,4,2,0,3,YES
15,118974,0,4,2,0,0,YES
2,118974,0,4,2,0,1,YES
24,22282,0,5,2,0,3,YES
6,22282,0,5,2,0,6,YES
24,22282,1,5,2,1,6,YES
6,22282,1,5,2,2,6,YES
30,114279,2,7,2,1,1,YES
26,114279,2,7,2,0,1,YES
31,114279,3,7,2,2,8,YES
16,114279,3,7,2,2,3,YES
26,11908,0,5,2,0,7,YES
26,11908,0,5,2,0,7,YES
23,11908,3,5,2,0,6,YES
6,11908,0,5,2,0,3,YES
4,11908,3,5,2,2,6,YES
32,11908,0,5,2,2,6,YES
26,11908,0,5,2,2,1,YES
23,75483,0,4,2,1,4,YES
23,75483,0,4,2,1,4,YES
19,75483,2,4,2,1,6,YES
19,75483,0,4,2,1,6,YES
28,75483,0,4,2,0,6,YES
19,75483,0,4,2,1,1,YES
14,124291,0,4,2,2,3,YES
26,124291,0,4,2,0,0,YES
26,126974,1,4,2,0,4,YES
26,126974,1,4,2,0,7,YES
23,126974,2,4,2,0,3,YES
26,126974,2,4,2,0,6,YES
23,126974,2,4,2,0,7,YES
23,126974,0,4,2,1,8,YES
19,126974,2,4,2,1,7,YES
26,126974,2,4,2,0,2,YES
17,126974,1,4,2,0,6,YES
23,126974,2,4,2,0,2,YES
2,126974,2,4,2,0,7,YES
8,126974,2,4,2,0,2,YES
8,126974,2,4,2,0,2,YES
14,126974,2,4,2,0,1,YES
19,126974,2,4,2,1,2,YES
31,126974,2,4,2,0,3,YES
2,126974,2,4,2,2,7,YES
2,126974,2,4,2,2,7,YES
23,42397,0,5,2,0,2,YES
4,42397,0,5,2,0,3,YES
32,42397,0,5,2,0,3,YES
6,42397,0,5,2,0,3,YES
32,111642,0,7,2,1,7,YES
26,111642,1,7,2,1,2,YES
26,111642,1,7,2,1,3,YES
6,41570,0,4,2,1,3,YES
23,41570,0,4,2,1,1,YES
6,41570,3,4,2,1,3,YES
23,41570,0,4,2,1,3,YES
26,795,2,4,2,0,6,YES
27,795,2,4,2,0,6,YES
26,795,2,4,2,1,4,YES
26,795,2,4,2,0,2,YES
27,795,2,4,2,2,6,YES
14,36658,1,5,2,0,3,YES
11,36658,1,5,2,0,1,YES
26,36658,0,5,2,0,7,YES
32,36658,0,5,2,0,7,YES
11,36658,0,5,2,2,1,YES
22,36658,0,5,2,2,1,YES
6,127287,0,5,2,0,3,YES
23,127287,0,5,2,0,2,YES
23,127287,0,5,2,0,2,YES
6,127287,0,5,2,0,1,YES
18,127287,0,5,2,0,3,YES
21,4736,0,5,2,0,3,YES
28,4736,0,5,2,0,6,YES
6,4736,0,5,2,0,6,YES
14,4736,0,5,2,0,3,YES
23,4736,0,5,2,2,6,YES
25,3787,0,5,2,1,8,YES
25,3787,1,5,2,1,8,YES
10,3787,0,5,2,0,6,YES
29,3787,2,5,2,1,4,YES
28,3787,0,5,2,0,1,YES
10,3787,0,5,2,1,6,YES
17,3787,0,5,2,1,1,YES
14,3787,1,5,2,0,3,YES
6,67443,1,9,2,0,6,YES
14,67443,0,9,2,0,2,YES
14,67443,0,9,2,0,0,YES
14,67443,0,9,2,0,0,YES
14,67443,0,9,2,0,5,YES
26,1428,1,7,2,0,3,YES
21,1428,1,7,2,1,3,YES
27,105661,0,5,2,0,3,YES
12,105661,2,5,2,0,3,YES
27,105661,0,5,2,0,3,YES
26,105661,2,5,2,0,3,YES
18,105661,0,5,2,0,2,YES
14,105661,0,5,2,0,3,YES
19,105661,2,5,2,1,2,YES
6,105661,2,5,2,2,3,YES
23,105661,2,5,2,2,6,YES
27,74834,1,4,2,0,3,YES
14,74834,2,4,2,0,3,YES
19,74834,0,4,2,1,3,YES
1,74834,0,4,2,0,6,YES
